DBG,count0=0,count1=0,count2=0,count3=0
LH2,146294914,2,0,2,5,49742
LH2,146294914,2,0,3,7,71876
LH2,146294914,2,0,4,8,70169
LH2,146294914,2,1,4,8,27608
LH2,146294914,2,0,5,11,10884
LH2,146294914,2,1,5,11,10884
LH2,146294914,2,0,6,13,58297
LH2,146294914,2,0,10,21,76302
LH2,146294914,2,1,10,20,36810
LH2,146294914,2,0,12,24,5661
LH2,146294914,2,0,13,26,23388
LH2,146294914,2,1,13,26,23390
LH2,146294914,2,0,14,28,13697
DBG,count0=0,count1=0,count2=0,count3=0
LH2,146395954,2,0,2,5,49742
LH2,146395954,2,0,3,7,71876
LH2,146395954,2,0,4,8,70182
LH2,146395954,2,1,4,8,27639
LH2,146395954,2,0,5,11,10884
LH2,146395954,2,1,5,11,10884
LH2,146395954,2,0,6,13,58297
LH2,146395954,2,0,10,21,76307
LH2,146395954,2,1,10,21,36839
LH2,146395954,2,0,12,24,5661
LH2,146395954,2,0,13,26,23388
LH2,146395954,2,1,13,26,23390
LH2,146395954,2,0,14,28,13697
DBG,count0=0,count1=0,count2=0,count3=0
LH2,146497052,2,0,2,5,49742
LH2,146497052,2,0,3,7,71876
LH2,146497052,2,0,4,8,70175
LH2,146497052,2,1,4,8,27648
LH2,146497052,2,0,5,11,10884
LH2,146497052,2,1,5,11,10884
LH2,146497052,2,0,6,13,58297
LH2,146497052,2,0,10,20,76295
LH2,146497052,2,1,10,20,36851
LH2,146497052,2,0,12,24,5661
LH2,146497052,2,0,13,26,23388
LH2,146497052,2,1,13,26,23390
LH2,146497052,2,0,14,28,13697
DBG,count0=0,count1=0,count2=0,count3=0
LH2,146598157,2,0,2,5,49742
LH2,146598157,2,0,3,7,71876
LH2,146598157,2,0,4,9,70177
LH2,146598157,2,1,4,9,27658
LH2,146598157,2,0,5,11,10884
LH2,146598157,2,1,5,11,10884
LH2,146598157,2,0,6,13,58297
LH2,146598157,2,0,10,20,76298
LH2,146598157,2,1,10,21,36866
LH2,146598157,2,0,12,24,5661
LH2,146598157,2,0,13,26,23388
LH2,146598157,2,1,13,26,23390
LH2,146598157,2,0,14,28,13697
DBG,count0=0,count1=0,count2=0,count3=0
LH2,146699155,2,0,2,5,49742
LH2,146699155,2,0,3,7,71876
LH2,146699155,2,0,4,9,70191
LH2,146699155,2,1,4,9,27670
LH2,146699155,2,0,5,11,10884
LH2,146699155,2,1,5,11,10884
LH2,146699155,2,0,6,13,58297
LH2,146699155,2,0,10,20,76316
LH2,146699155,2,1,10,20,36871
LH2,146699155,2,0,12,24,5661
LH2,146699155,2,0,13,26,23388
LH2,146699155,2,1,13,26,23390
LH2,146699155,2,0,14,28,13697
DBG,count0=0,count1=0,count2=0,count3=0
LH2,146800249,2,0,2,5,49742
LH2,146800249,2,0,3,7,71876
LH2,146800249,2,0,4,8,70200
LH2,146800249,2,1,4,8,27687
LH2,146800249,2,0,5,11,10884
LH2,146800249,2,1,5,11,10884
LH2,146800249,2,0,6,13,58297
LH2,146800249,2,0,10,21,76320
LH2,146800249,2,1,10,21,36896
LH2,146800249,2,0,12,24,5661
LH2,146800249,2,0,13,26,23388
LH2,146800249,2,1,13,26,23390
LH2,146800249,2,0,14,28,13697
DBG,count0=0,count1=0,count2=0,count3=0
LH2,146901479,2,0,2,5,49742
LH2,146901479,2,0,3,7,71876
LH2,146901479,2,0,4,9,70198
LH2,146901479,2,1,4,8,27704
LH2,146901479,2,0,5,11,10884
LH2,146901479,2,1,5,11,10884
LH2,146901479,2,0,6,13,58297
LH2,146901479,2,0,10,20,76323
LH2,146901479,2,1,10,20,36913
LH2,146901479,2,0,12,24,5661
LH2,146901479,2,0,13,26,23388
LH2,146901479,2,1,13,26,23390
LH2,146901479,2,0,14,28,13697
DBG,count0=0,count1=0,count2=0,count3=0
LH2,147002767,2,0,2,5,49742
LH2,147002767,2,0,3,7,71876
LH2,147002767,2,0,4,8,70212
LH2,147002767,2,1,4,9,27721
LH2,147002767,2,0,5,11,10884
LH2,147002767,2,1,5,11,10884
LH2,147002767,2,0,6,13,58297
LH2,147002767,2,0,10,21,76339
LH2,147002767,2,1,10,21,36940
LH2,147002767,2,0,12,24,5661
LH2,147002767,2,0,13,26,23388
LH2,147002767,2,1,13,26,23390
LH2,147002767,2,0,14,28,13697
