pc_time_s,time_us,sensor,sweep,basestation,polynomial,lfsr_location
1778149549.3481183,218253515,0,1,4,8,74323
1778149549.348902,218253515,0,0,10,20,39899
1778149549.349698,218253515,0,1,10,21,72553
1778149549.3505065,218253515,1,0,0,1,5614
1778149549.3512678,218253515,1,0,1,3,23587
1778149549.3520436,218253515,1,0,4,9,41425
1778149549.3527718,218253515,1,1,4,8,73853
1778149549.3535473,218253515,1,0,10,20,40433
1778149549.354375,218253515,1,1,10,21,72601
1778149549.3551872,218253515,1,0,11,22,32015
1778149549.3560102,218253515,2,0,4,9,40371
1778149549.3567379,218253515,2,1,4,9,72979
1778149549.357544,218253515,2,0,10,21,71813
1778149549.3583786,218253515,2,1,10,20,39570
1778149549.3591874,218253515,3,0,4,8,73376
1778149549.359989,218253515,3,1,4,9,40305
1778149549.3607786,218253515,3,0,8,16,64933
1778149549.3615284,218253515,3,0,10,20,39090
1778149549.36224,218253515,3,1,10,21,71551
1778149549.3630364,218355230,0,0,1,3,32752
1778149549.4488773,218355230,0,0,4,8,41276
1778149549.449726,218355230,0,1,4,8,73961
1778149549.4504967,218355230,0,0,10,20,39967
1778149549.4512815,218355230,0,1,10,20,72239
1778149549.4520826,218355230,1,0,0,1,5614
1778149549.452861,218355230,1,0,1,3,23587
1778149549.453633,218355230,1,0,4,8,41345
1778149549.4544034,218355230,1,1,4,8,73372
1778149549.4567826,218355230,1,0,10,20,40485
1778149549.4603422,218355230,1,1,10,20,72250
1778149549.46095,218355230,1,0,11,22,32015
1778149549.4615326,218355230,2,0,4,8,40316
1778149549.4621227,218355230,2,1,4,8,72594
1778149549.4627829,218355230,2,0,10,21,71328
1778149549.4634588,218355230,2,1,10,21,39637
1778149549.4639542,218355230,3,0,4,8,72949
1778149549.464393,218355230,3,1,4,8,40251
1778149549.4648135,218355230,3,0,8,16,64933
1778149549.4652288,218355230,3,0,10,20,39141
1778149549.4656742,218355230,3,1,10,20,71222
1778149549.466165,218457215,0,0,1,3,32752
1778149549.550978,218457215,0,0,4,9,41233
1778149549.5518656,218457215,0,1,4,9,73498
1778149549.5526783,218457215,0,0,10,20,40046
1778149549.5539818,218457215,0,1,10,20,71963
1778149549.5555959,218457215,1,0,0,1,5614
1778149549.5570288,218457215,1,0,1,3,23587
1778149549.5585465,218457215,1,0,4,9,41329
1778149549.5600038,218457215,1,1,4,9,72938
1778149549.5615327,218457215,1,0,10,20,40623
1778149549.5630445,218457215,1,1,10,20,71936
1778149549.564563,218457215,1,0,11,22,32015
1778149549.566026,218457215,2,0,4,8,40267
1778149549.5674074,218457215,2,1,4,8,72184
1778149549.5687723,218457215,2,0,10,21,70950
1778149549.5700366,218457215,2,1,10,21,39715
1778149549.5715194,218457215,3,0,4,9,72576
1778149549.5724454,218457215,3,1,4,9,40190
1778149549.5733695,218457215,3,0,8,16,64933
1778149549.5741553,218457215,3,0,10,20,39207
1778149549.5749407,218457215,3,1,10,20,70943
1778149549.5757754,218560271,0,0,1,3,32752
1778149549.6538115,218560271,0,0,4,9,41183
1778149549.6546137,218560271,0,1,4,9,73154
1778149549.65539,218560271,0,0,10,20,40120
1778149549.6562011,218560271,0,1,10,20,71712
1778149549.6570578,218560271,1,0,0,1,5614
1778149549.6578019,218560271,1,0,1,3,23587
1778149549.6585805,218560271,1,0,4,9,41316
1778149549.6593628,218560271,1,1,4,9,72568
1778149549.6600914,218560271,1,0,10,20,40724
1778149549.6609757,218560271,1,1,10,20,71627
1778149549.661803,218560271,1,0,11,22,32015
1778149549.6626437,218560271,2,0,4,8,40238
1778149549.6634104,218560271,2,1,4,8,71718
1778149549.6641464,218560271,2,0,10,20,70667
1778149549.6649845,218560271,2,1,10,20,39823
1778149549.6658046,218560271,3,0,4,9,72234
1778149549.666576,218560271,3,1,4,9,40122
1778149549.6673374,218560271,3,0,8,16,64933
1778149549.6684709,218560271,3,0,10,20,39265
1778149549.6690218,218560271,3,1,10,20,70645
1778149549.6695976,218661754,0,0,1,3,32752
1778149549.7554595,218661754,0,0,4,8,41189
1778149549.7563932,218661754,0,1,4,8,72937
1778149549.757284,218661754,0,0,10,21,40223
1778149549.7582319,218661754,0,1,10,21,71553
1778149549.7591412,218661754,1,0,0,1,5614
1778149549.7599823,218661754,1,0,1,3,23587
1778149549.7608404,218661754,1,0,4,8,41380
1778149549.7617056,218661754,1,1,4,8,72371
1778149549.762602,218661754,1,0,10,21,40862
1778149549.763385,218661754,1,1,10,21,71545
1778149549.7642095,218661754,1,0,11,22,32015
1778149549.7649813,218661754,2,0,4,8,40242
1778149549.7657292,218661754,2,1,4,8,71466
1778149549.7665286,218661754,2,0,10,21,70501
1778149549.7673414,218661754,2,1,10,20,39967
1778149549.7681282,218661754,3,0,4,8,72007
1778149549.7688859,218661754,3,1,4,8,40122
1778149549.7696557,218661754,3,0,8,16,64933
1778149549.7704415,218661754,3,0,10,21,39371
1778149549.7712476,218661754,3,1,10,21,70529
1778149549.7720244,218763459,0,0,1,3,32752
1778149549.8566933,218763459,0,0,4,8,41284
1778149549.857551,218763459,0,1,4,8,72847
1778149549.8583453,218763459,0,0,10,20,40387
1778149549.8591144,218763459,0,1,10,20,71570
1778149549.8598588,218763459,1,0,0,1,5614
1778149549.860602,218763459,1,0,1,3,23587
1778149549.8614504,218763459,1,0,4,8,41547
1778149549.8621047,218763459,1,1,4,8,72315
1778149549.8627875,218763459,1,0,10,20,41069
1778149549.8635385,218763459,1,1,10,20,71608
1778149549.8642917,218763459,1,0,11,22,32015
1778149549.8650136,218763459,2,0,4,8,40364
1778149549.865761,218763459,2,1,4,8,71357
1778149549.866463,218763459,2,0,10,20,70505
1778149549.8672218,218763459,2,1,10,20,40186
1778149549.8679602,218763459,3,0,4,8,71886
1778149549.8686802,218763459,3,1,4,8,40239
1778149549.8693764,218763459,3,0,8,16,64933
1778149549.87008,218763459,3,0,10,20,39561
1778149549.8708296,218763459,3,1,10,20,70534
1778149549.8715699,218866000,0,0,1,3,32752
1778149549.9594765,218866000,0,0,4,8,41537
1778149549.9604044,218866000,0,1,4,9,72886
1778149549.9611611,218866000,0,0,10,20,40636
1778149549.9624128,218866000,0,1,10,20,71722
1778149549.9637928,218866000,1,0,0,1,5614
1778149549.9646406,218866000,1,0,1,3,23587
1778149549.9670935,218866000,1,0,4,8,41834
1778149549.9681122,218866000,1,1,4,9,72384
1778149549.9692163,218866000,1,0,10,21,41433
1778149549.9705403,218866000,1,1,10,20,71799
1778149549.9713984,218866000,1,0,11,22,32015
1778149549.9722452,218866000,2,0,4,9,40612
1778149549.9730012,218866000,2,1,4,9,71360
1778149549.9738178,218866000,2,0,10,20,70639
1778149549.9746578,218866000,2,1,10,21,40716
1778149549.9754493,218866000,3,0,4,8,71887
1778149549.9761884,218866000,3,1,4,8,40465
1778149549.976914,218866000,3,0,8,16,64933
1778149549.9777408,218866000,3,0,10,21,39905
1778149549.9785612,218866000,3,1,10,20,70667
1778149549.9793954,218967793,0,0,1,3,32752
1778149550.0613348,218967793,0,0,4,8,41745
1778149550.0622509,218967793,0,1,4,8,72958
1778149550.0631025,218967793,0,0,10,21,40926
1778149550.0639167,218967793,0,1,10,21,71928
1778149550.0649245,218967793,1,0,0,1,5614
1778149550.0656703,218967793,1,0,1,3,23587
1778149550.066403,218967793,1,0,4,8,42049
1778149550.0671625,218967793,1,1,4,8,72452
1778149550.0679157,218967793,1,0,10,21,41679
1778149550.0687091,218967793,1,1,10,21,72009
1778149550.0696404,218967793,1,0,11,22,32015
1778149550.0708055,218967793,2,0,4,8,40915
1778149550.0716677,218967793,2,1,4,8,71399
1778149550.0728433,218967793,2,0,10,21,70855
1778149550.0737438,218967793,2,1,10,21,40863
1778149550.074613,218967793,3,0,4,8,71937
1778149550.0755167,218967793,3,1,4,8,40672
1778149550.0763469,218967793,3,0,8,16,64933
1778149550.0771396,218967793,3,0,10,21,40147
1778149550.0779886,218967793,3,1,10,21,70857
1778149550.0788276,219069510,0,0,1,3,32752
1778149550.1627266,219069510,0,0,4,8,41896
1778149550.1636455,219069510,0,1,4,8,73002
1778149550.1644254,219069510,0,0,10,21,41089
1778149550.165286,219069510,0,1,10,21,72018
1778149550.1660762,219069510,1,0,0,1,5614
1778149550.1668165,219069510,1,0,1,3,23587
1778149550.1675713,219069510,1,0,4,8,42146
1778149550.1683202,219069510,1,1,4,8,72463
1778149550.1690378,219069510,1,0,10,21,41810
1778149550.1698592,219069510,1,1,10,21,72082
1778149550.1706507,219069510,1,0,11,22,32015
1778149550.1715539,219069510,2,0,4,9,41031
1778149550.1722996,219069510,2,1,4,8,71430
1778149550.1730218,219069510,2,0,10,21,70979
1778149550.1738288,219069510,2,1,10,21,40951
1778149550.1746254,219069510,3,0,4,8,71979
1778149550.1753664,219069510,3,1,4,8,40815
1778149550.176253,219069510,3,0,8,16,64933
1778149550.177041,219069510,3,0,10,21,40304
1778149550.177887,219069510,3,1,10,21,70942
1778149550.1786613,219171133,0,0,1,3,32752
1778149550.2646742,219171133,0,0,4,8,41908
1778149550.2655509,219171133,0,1,4,8,72967
1778149550.2663422,219171133,0,0,10,20,41096
1778149550.2672307,219171133,0,1,10,20,71984
1778149550.26805,219171133,1,0,0,1,5614
1778149550.2687705,219171133,1,0,1,3,23587
1778149550.269521,219171133,1,0,4,8,42148
1778149550.2702634,219171133,1,1,4,8,72466
1778149550.270979,219171133,1,0,10,21,41801
1778149550.272015,219171133,1,1,10,20,72077
1778149550.272832,219171133,1,0,11,22,32015
1778149550.2736332,219171133,2,0,4,9,41040
1778149550.2743862,219171133,2,1,4,9,71440
1778149550.2751858,219171133,2,0,10,20,70979
1778149550.275945,219171133,2,1,10,20,41012
1778149550.276741,219171133,3,0,4,8,71945
1778149550.2775104,219171133,3,1,4,8,40831
1778149550.2782319,219171133,3,0,8,16,64933
1778149550.2788818,219171133,3,0,10,21,40314
1778149550.2796009,219171133,3,1,10,21,70897
1778149550.2803054,219273867,0,0,1,3,32752
1778149550.3674464,219273867,0,0,4,8,41952
1778149550.3680923,219273867,0,1,4,8,72928
1778149550.3685079,219273867,0,0,10,21,41140
1778149550.3690116,219273867,0,1,10,21,71943
1778149550.369471,219273867,1,0,0,1,5614
1778149550.3698883,219273867,1,0,1,3,23587
1778149550.3702853,219273867,1,0,4,9,42158
1778149550.3706806,219273867,1,1,4,8,72461
1778149550.371098,219273867,1,0,10,21,41808
1778149550.371523,219273867,1,1,10,21,72072
1778149550.3719711,219273867,1,0,11,22,32015
1778149550.372396,219273867,2,0,4,9,41050
1778149550.3728077,219273867,2,1,4,9,71429
1778149550.3732066,219273867,2,0,10,20,70967
1778149550.373636,219273867,2,1,10,20,41019
1778149550.3741155,219273867,3,0,4,8,71908
1778149550.3745093,219273867,3,1,4,9,40872
1778149550.3749192,219273867,3,0,8,16,64933
1778149550.3753257,219273867,3,0,10,21,40355
1778149550.3759482,219273867,3,1,10,21,70869
1778149550.3771653,219375454,0,0,1,3,32752
1778149550.469183,219375454,0,0,4,9,41953
1778149550.4700694,219375454,0,1,4,9,72926
1778149550.4708784,219375454,0,0,10,21,41140
1778149550.4717476,219375454,0,1,10,21,71943
1778149550.4725661,219375454,1,0,0,1,5614
1778149550.473341,219375454,1,0,1,3,23587
1778149550.4741535,219375454,1,0,4,8,42157
1778149550.4750614,219375454,1,1,4,9,72459
1778149550.4758894,219375454,1,0,10,21,41808
1778149550.4767518,219375454,1,1,10,21,72072
1778149550.4776087,219375454,1,0,11,22,32015
1778149550.4784598,219375454,2,0,4,9,41048
1778149550.47958,219375454,2,1,4,8,71428
1778149550.480402,219375454,2,0,10,20,70967
1778149550.481279,219375454,2,1,10,20,41018
1778149550.4821436,219375454,3,0,4,9,71909
1778149550.4829454,219375454,3,1,4,8,40871
1778149550.4837623,219375454,3,0,8,16,64933
1778149550.4845555,219375454,3,0,10,21,40355
1778149550.4855027,219375454,3,1,10,21,70869
1778149550.4863563,219478200,0,0,1,3,32752
1778149550.5724664,219478200,0,0,4,8,41950
1778149550.573625,219478200,0,1,4,9,72926
1778149550.5747786,219478200,0,0,10,20,41140
1778149550.576001,219478200,0,1,10,20,71941
1778149550.5773337,219478200,1,0,0,1,5614
1778149550.578299,219478200,1,0,1,3,23587
1778149550.5791826,219478200,1,0,4,8,42156
1778149550.5800338,219478200,1,1,4,9,72457
1778149550.5812893,219478200,1,0,10,20,41808
1778149550.582077,219478200,1,1,10,20,72070
1778149550.5828798,219478200,1,0,11,22,32015
1778149550.5836873,219478200,2,0,4,9,41050
1778149550.5844548,219478200,2,1,4,9,71430
1778149550.5852067,219478200,2,0,10,21,70969
1778149550.5859659,219478200,2,1,10,21,41018
1778149550.5867674,219478200,3,0,4,8,71907
1778149550.5875194,219478200,3,1,4,8,40871
1778149550.5882914,219478200,3,0,8,16,64933
1778149550.589028,219478200,3,0,10,20,40354
1778149550.5898345,219478200,3,1,10,20,70868
1778149550.5907469,219579946,0,0,1,3,32752
1778149550.673118,219579946,0,0,4,8,41952
1778149550.6739154,219579946,0,1,4,8,72925
1778149550.6746576,219579946,0,0,10,20,41141
1778149550.6754682,219579946,0,1,10,20,71942
1778149550.6762981,219579946,1,0,0,1,5614
1778149550.6770504,219579946,1,0,1,3,23587
1778149550.6778004,219579946,1,0,4,8,42158
1778149550.6785367,219579946,1,1,4,8,72461
1778149550.6793165,219579946,1,0,10,20,41809
1778149550.68012,219579946,1,1,10,20,72071
1778149550.6809223,219579946,1,0,11,22,32015
1778149550.6816983,219579946,2,0,4,8,41048
1778149550.682483,219579946,2,1,4,8,71430
1778149550.6832337,219579946,2,0,10,20,70968
1778149550.6840763,219579946,2,1,10,20,41018
1778149550.684885,219579946,3,0,4,8,71907
1778149550.6856492,219579946,3,1,4,8,40874
1778149550.6864457,219579946,3,0,8,16,64933
1778149550.6872346,219579946,3,0,10,20,40356
1778149550.6880443,219579946,3,1,10,20,70869
1778149550.6888585,219681512,0,0,1,3,32752
1778149550.7743483,219681512,0,0,4,8,41952
1778149550.775053,219681512,0,1,4,8,72928
1778149550.775604,219681512,0,0,10,20,41140
1778149550.776166,219681512,0,1,10,20,71941
1778149550.7767413,219681512,1,0,0,1,5614
1778149550.7772472,219681512,1,0,1,3,23587
1778149550.7777884,219681512,1,0,4,8,42158
1778149550.7783146,219681512,1,1,4,8,72461
1778149550.778818,219681512,1,0,10,21,41809
1778149550.7794664,219681512,1,1,10,20,72071
1778149550.7800035,219681512,1,0,11,22,32015
1778149550.7805579,219681512,2,0,4,8,41049
1778149550.7810886,219681512,2,1,4,8,71426
1778149550.781621,219681512,2,0,10,21,70968
1778149550.782225,219681512,2,1,10,21,41017
1778149550.7826843,219681512,3,0,4,8,71908
1778149550.783108,219681512,3,1,4,8,40873
1778149550.7835479,219681512,3,0,8,16,64933
1778149550.7839687,219681512,3,0,10,21,40356
1778149550.7844217,219681512,3,1,10,20,70869
1778149550.785491,219782995,0,0,1,3,32752
1778149550.8761423,219782995,0,0,4,8,41952
1778149550.876801,219782995,0,1,4,8,72928
1778149550.8773108,219782995,0,0,10,21,41140
1778149550.8777754,219782995,0,1,10,21,71943
1778149550.8782213,219782995,1,0,0,1,5614
1778149550.8786042,219782995,1,0,1,3,23587
1778149550.879008,219782995,1,0,4,8,42157
1778149550.879469,219782995,1,1,4,8,72460
1778149550.8798668,219782995,1,0,10,20,41808
1778149550.8803074,219782995,1,1,10,21,72072
1778149550.8807411,219782995,1,0,11,22,32015
1778149550.8811867,219782995,2,0,4,8,41050
1778149550.8815858,219782995,2,1,4,8,71430
1778149550.8820283,219782995,2,0,10,21,70968
1778149550.8826492,219782995,2,1,10,21,41017
1778149550.883452,219782995,3,0,4,8,71907
1778149550.8839276,219782995,3,1,4,8,40873
1778149550.8843822,219782995,3,0,8,16,64933
1778149550.8851967,219782995,3,0,10,20,40355
1778149550.8860295,219782995,3,1,10,21,70869
1778149550.886761,219884811,0,0,1,3,32752
1778149550.978476,219884811,0,0,4,8,41992
1778149550.9793446,219884811,0,1,4,8,72933
1778149550.9802482,219884811,0,0,10,20,41203
1778149550.9810798,219884811,0,1,10,20,71974
1778149550.9818895,219884811,1,0,0,1,5614
1778149550.982628,219884811,1,0,1,3,23587
1778149550.983397,219884811,1,0,4,8,42184
1778149550.9841573,219884811,1,1,4,8,72449
1778149550.9849389,219884811,1,0,10,20,41863
1778149550.9857547,219884811,1,1,10,20,72098
1778149550.9865296,219884811,1,0,11,22,32015
1778149550.9873626,219884811,2,0,4,9,41059
1778149550.9881635,219884811,2,1,4,9,71421
1778149550.988901,219884811,2,0,10,21,70976
1778149550.98999,219884811,2,1,10,21,41034
1778149550.9906766,219884811,3,0,4,8,71915
1778149550.991523,219884811,3,1,4,9,40921
1778149550.9922466,219884811,3,0,8,16,64933
1778149550.9930468,219884811,3,0,10,20,40408
1778149550.993866,219884811,3,1,10,20,70909
1778149550.9946675,219986577,0,0,1,3,32752
1778149551.080273,219986577,0,0,4,8,42093
1778149551.0811589,219986577,0,1,4,8,72963
1778149551.082017,219986577,0,0,10,21,41331
1778149551.0828905,219986577,0,1,10,21,72080
1778149551.083816,219986577,1,0,0,1,5614
1778149551.0849018,219986577,1,0,1,3,23587
1778149551.085702,219986577,1,0,4,8,42303
1778149551.0864718,219986577,1,1,4,8,72466
1778149551.0872865,219986577,1,0,10,21,41991
1778149551.0881371,219986577,1,1,10,21,72190
1778149551.0891366,219986577,1,0,11,22,32015
1778149551.0900311,219986577,2,0,4,8,41137
1778149551.0908487,219986577,2,1,4,8,71432
1778149551.0916746,219986577,2,0,10,20,71037
1778149551.0924957,219986577,2,1,10,21,41156
1778149551.0934556,219986577,3,0,4,8,71943
1778149551.094246,219986577,3,1,4,8,41022
1778149551.0951233,219986577,3,0,8,16,64933
1778149551.0959597,219986577,3,0,10,21,40531
1778149551.0968156,219986577,3,1,10,21,71001
1778149551.0976338,220090438,0,0,1,3,32752
1778149551.1835456,220090438,0,0,4,8,42240
1778149551.184331,220090438,0,1,4,9,72995
1778149551.1851394,220090438,0,0,10,21,41482
1778149551.185969,220090438,0,1,10,21,72189
1778149551.1867979,220090438,1,0,0,1,5614
1778149551.1875784,220090438,1,0,1,3,23587
1778149551.1883307,220090438,1,0,4,8,42410
1778149551.1892283,220090438,1,1,4,9,72476
1778149551.189752,220090438,1,0,10,20,42163
1778149551.1902502,220090438,1,1,10,21,72283
1778149551.1911647,220090438,1,0,11,22,32015
1778149551.1917086,220090438,2,0,4,9,41241
1778149551.19215,220090438,2,1,4,9,71449
1778149551.1925583,220090438,2,0,10,20,71150
1778149551.1930087,220090438,2,1,10,20,41295
1778149551.1934328,220090438,3,0,4,8,71980
1778149551.1938572,220090438,3,1,4,8,41133
1778149551.1942565,220090438,3,0,8,16,64933
1778149551.1946685,220090438,3,0,10,20,40694
1778149551.195123,220090438,3,1,10,21,71103
1778149551.1956527,220192970,0,0,1,3,32752
1778149551.2864616,220192970,0,0,4,8,42352
1778149551.2872965,220192970,0,1,4,8,73020
1778149551.2881026,220192970,0,0,10,21,41649
1778149551.288933,220192970,0,1,10,21,72282
1778149551.2897582,220192970,1,0,0,1,5614
1778149551.2904618,220192970,1,0,1,3,23587
1778149551.2912393,220192970,1,0,4,8,42506
1778149551.2919953,220192970,1,1,4,8,72468
1778149551.2927494,220192970,1,0,10,21,42295
1778149551.2935414,220192970,1,1,10,21,72372
1778149551.2943637,220192970,1,0,11,22,32015
1778149551.295181,220192970,2,0,4,8,41335
1778149551.2959692,220192970,2,1,4,9,71450
1778149551.296731,220192970,2,0,10,21,71185
1778149551.297442,220192970,2,1,10,21,41404
1778149551.2982576,220192970,3,0,4,8,72002
1778149551.2990482,220192970,3,1,4,8,41235
1778149551.2998073,220192970,3,0,8,16,64933
1778149551.3005655,220192970,3,0,10,20,40849
1778149551.301404,220192970,3,1,10,21,71209
1778149551.3022099,220294507,0,0,1,3,32752
1778149551.3879285,220294507,0,0,4,8,42478
1778149551.3887677,220294507,0,1,4,8,73064
1778149551.38954,220294507,0,0,10,21,41794
1778149551.390318,220294507,0,1,10,21,72412
1778149551.3912106,220294507,1,0,0,1,5614
1778149551.3919718,220294507,1,0,1,3,23587
1778149551.3927462,220294507,1,0,4,8,42642
1778149551.3934789,220294507,1,1,4,8,72509
1778149551.3942413,220294507,1,0,10,21,42481
1778149551.396389,220294507,1,1,10,21,72490
1778149551.397381,220294507,1,0,11,22,32015
1778149551.3982909,220294507,2,0,4,8,41454
1778149551.3987806,220294507,2,1,4,9,71460
1778149551.3992217,220294507,2,0,10,20,71335
1778149551.3997033,220294507,2,1,10,20,41579
1778149551.400131,220294507,3,0,4,8,72038
1778149551.4005306,220294507,3,1,4,8,41354
